Point,Frame,Time,Gaze_angle_x,Gaze_angle_y
1,1,0.0,-0.006566306410008878,-0.2072625489327835
1,2,0.9451336860656738,-0.35629835317603126,-0.171572300467488
1,3,1.366807222366333,-0.5013441715411326,-0.18124083737915217
1,4,1.7567379474639893,-0.542573887819141,-0.14846498038485378
1,5,2.145005941390991,-0.5085031364013045,-0.13051528826008513
1,6,2.55999755859375,-0.517110961083476,-0.13694302675182815
1,7,2.952000141143799,-0.561172689733451,-0.14497057328363167
1,8,3.353148937225342,-0.5030615901707624,-0.16181120537940455
1,9,3.7564005851745605,-0.4945333552011512,-0.14468384946000884
1,10,4.145281791687012,-0.5073708345731499,-0.14724869171811547
1,11,4.5456671714782715,-0.4821412042527148,-0.279237386551941
1,12,4.956310272216797,-0.503853383984324,-0.17433770857726721
1,13,5.34778618812561,-0.47953531004729544,-0.17105769011145358
1,14,5.742738485336304,-0.49006578451440247,-0.21818124393938157
1,15,6.15241003036499,-0.5117121433732408,-0.20239464702296528
1,16,6.5582966804504395,-0.5211463951860135,-0.2018312150000078
1,17,6.9565958976745605,-0.49580333081544464,-0.20788425346566078
1,18,7.345850467681885,-0.5138268206487236,-0.21587798397405836
1,19,7.753724098205566,-0.47679142802129443,-0.41419720070242483
1,20,8.152709007263184,-0.5168083640474734,-0.16691484873403667
1,21,8.552529096603394,-0.4848596631258762,-0.19668056225417566
1,22,8.956309795379639,-0.5204834650628374,-0.1383165852662313
1,23,9.346580982208252,-0.5103929676971276,-0.19699883959895453
1,24,9.75467324256897,-0.5119607882691968,-0.19099083907907868
1,25,10.154972076416016,-0.5014617603376852,-0.18892754214337526
1,26,10.5607168674469,-0.5130579939732155,-0.18914775985873203
1,27,10.952948570251465,-0.4995160422675289,-0.16911732215542732
1,28,11.353493452072144,-0.4711146558294196,-0.41728966615965063
1,29,11.756417036056519,-0.5055596787889717,-0.21196918354181346
1,30,12.159285545349121,-0.5048860981440927,-0.18705709099235354
1,31,12.549762487411499,-0.5020823635604769,-0.16751849342001812
1,32,12.953245878219604,-0.4686869767377999,-0.43414428074421957
1,33,13.353372812271118,-0.47675303718969697,-0.17545030818241839
1,34,13.751811981201172,-0.4734886263142778,-0.17512332569385514
1,35,14.14374828338623,-0.5104015601090885,-0.16586674494403975
1,36,14.54631757736206,-0.5006813852292085,-0.1923434921257983
1,37,14.947835206985474,-0.5303500498103805,-0.17373281998073636
1,38,15.344380140304565,-0.5209654289820304,-0.17382509350730896
1,39,15.756355047225952,-0.4756949558766848,-0.38269966594551524
1,40,16.15650963783264,-0.49773864030615916,-0.19311704473790875
1,41,16.552826642990112,-0.5175485220895122,-0.17440674419728383
1,42,16.950687885284424,-0.5053219042279472,-0.18766863824474572
1,43,17.344009160995483,-0.5022484162873846,-0.2034343021773085
1,44,17.753154754638672,-0.5067912550800078,-0.20427140853484613
1,45,18.151273488998413,-0.49556226393595554,-0.18972088368686127
1,46,18.54409670829773,-0.48613743655161296,-0.204748893903967
1,47,18.956627368927002,-0.4930304034907538,-0.147581950161001
1,48,19.350510835647583,-0.477583155096978,-0.16372274109561819
1,49,19.750122785568237,-0.4740865089579301,-0.19849777948033792
1,50,20.144294023513794,-0.47340586964275094,-0.21191505604210745
1,51,20.553468704223633,-0.5641822633851707,-0.38781923974429733
1,52,20.950918197631836,-0.46602210307735786,-0.15434223954582157
1,53,21.343777894973755,-0.4849816929206225,-0.16025083035855064
1,54,21.747431993484497,-0.5066186151169668,-0.18922364295593333
1,55,22.153326988220215,-0.4999519986794278,-0.16071198501158476
1,56,22.543073177337646,-0.519079468393261,-0.1857333221874151
1,57,22.944510221481323,-0.4612209869377081,-0.2541548676701264
1,58,23.34731936454773,-0.47987838653010906,-0.20088009950169194
1,59,23.747620105743408,-0.4940430621862374,-0.18371841494739993
1,60,24.147255182266235,-0.4986524588284726,-0.16034845795141447
1,61,24.55368995666504,-0.4474630494126941,-0.25624477656264216
1,62,24.944720029830933,-0.4987090151575582,-0.19036601348274293
1,63,25.350184679031372,-0.4853957752953989,-0.18863089173450656
1,64,25.755977630615234,-0.4841046505317756,-0.19736194037393542
1,65,26.144939184188843,-0.4477093253012514,-0.2967733151341706
1,66,26.547337532043457,-0.5053498479453967,-0.19504449312397165
1,67,26.948359727859497,-0.4859515020884615,-0.18139259165003857
1,68,27.344967365264893,-0.46699366712204665,-0.16080128103597133
1,69,27.74929165840149,-0.4892875035319456,-0.20889496874992378
1,70,28.15798783302307,-0.468177196106103,-0.1703761299498026
1,71,28.557387590408325,-0.5008296481893096,-0.18543014328660112
1,72,28.959385633468628,-0.48125171331534855,-0.1697675707388962
1,73,29.350696563720703,-0.5075978595794677,-0.2065671226126398
1,74,29.75511932373047,-0.4933747373419718,-0.1690489034656549
1,75,30.1452956199646,-0.5642318095852294,-0.3843136808453661
1,76,30.55447220802307,-0.4678373857836452,-0.19627328445759015
1,77,30.950013637542725,-0.49866971757537937,-0.18709644955092164
1,78,31.34439992904663,-0.5224312659944428,-0.1920964687454275
1,79,31.745505332946777,-0.4873887198734372,-0.18797864319862986
1,80,32.15338921546936,-0.4581133838641193,-0.21873459429647815
1,81,32.55591082572937,-0.0748498696440752,-0.4323263883133174
1,82,32.96864151954651,-0.11127532559379961,-0.43295675169050707
