Point,Frame,Time,Gaze_angle_x,Gaze_angle_y
1,1,0.0,0.0023386399371622246,-0.41651685148012396
1,2,0.9349691867828369,-0.05243356715182098,-0.3501442300735019
1,3,1.333735466003418,0.004192981949587582,-0.3357650101892855
1,4,1.7439706325531006,-0.002455889556113374,-0.3152922365819409
1,5,2.152615785598755,0.11061985692976299,-0.4899235487940572
1,6,2.5516889095306396,0.021205428474897484,-0.32760747700562864
1,7,2.9515297412872314,0.055261894052020595,-0.3274611822382958
1,8,3.3535678386688232,0.005148998824331852,-0.3215119959218317
1,9,3.7525010108947754,0.03528568545022942,-0.3156986711320482
1,10,4.154467821121216,-0.053821039235499,-0.4964133751840163
1,11,4.554647207260132,-0.033860521448503635,-0.3371671519412295
1,12,4.951707124710083,-0.010313381340980098,-0.3264995007446993
1,13,5.346879482269287,-0.003365949418802224,-0.30555701593669116
1,14,5.746829509735107,0.011818734083934863,-0.3123209223280418
1,15,6.1524269580841064,0.00974476558105941,-0.5061955202780961
1,16,6.55198073387146,-0.025699874077359273,-0.312755542955744
1,17,6.955098628997803,-0.0663467514487146,-0.33284983943604446
1,18,7.3546528816223145,-0.02388011250335702,-0.3178222768920303
1,19,7.745250701904297,0.07170213530233858,-0.4561193849709021
1,20,8.15577483177185,-0.012559497935419425,-0.31935819902812734
1,21,8.552996635437012,-0.0960242167117203,-0.3298352794679561
1,22,8.954082489013672,-0.06581898605951765,-0.300762980396856
1,23,9.350282669067383,-0.08574904037362037,-0.3192391898755121
1,24,9.751631259918213,-0.04888789253674881,-0.3271136007475345
1,25,10.14949083328247,-0.05787115737384879,-0.34571429032482043
1,26,10.554912328720093,-0.03563487305568328,-0.34552451762096237
1,27,10.950118064880371,-0.007503930165327323,-0.32643094220735136
1,28,11.352684020996094,-0.06223756593160525,-0.3223839617775996
1,29,11.756013870239258,-0.09577113726501213,-0.32776101465311347
1,30,12.155593872070312,-0.005763759178025529,-0.3183237419912119
1,31,12.554897546768188,-0.05893639601669661,-0.3145502444629324
1,32,12.947448968887329,-0.06773743953970558,-0.31745221114984823
1,33,13.357190608978271,-0.10306189042830205,-0.2935400020493084
1,34,13.74713683128357,0.1312019507688077,-0.43667181599768473
1,35,14.172220468521118,-0.04271144087897997,-0.3363853742259882
1,36,14.551458835601807,-0.07752321171433157,-0.3243159503736048
1,37,14.955125331878662,-0.01829703920726817,-0.33941058667174817
1,38,15.350444555282593,0.04162699197322421,-0.5078319391258196
1,39,15.744811534881592,-0.09281056795445147,-0.33262293351962613
1,40,16.15209650993347,-0.01971443993243322,-0.34676782585369537
1,41,16.557055473327637,-0.049318942792726354,-0.32760354425100746
1,42,16.953293085098267,0.0032652084266993763,-0.39329754918642296
1,43,17.359025478363037,-0.02699619234591761,-0.34255737049364543
1,44,17.75409173965454,-0.044669377660573786,-0.3107055358231867
1,45,18.154726028442383,0.0025671205311064093,-0.33542968942003293
1,46,18.555174589157104,-0.11827916011519336,-0.3136379191237533
1,47,18.954043865203857,-0.08645815739705938,-0.3271694388730411
1,48,19.357120752334595,-0.03445754137383477,-0.35237654096484883
1,49,19.751281261444092,0.2610237145268834,-0.44751639523080616
1,50,20.154468774795532,-0.05362114985542428,-0.3371326351474648
1,51,20.55440378189087,-0.041176523520331,-0.3293633377055862
1,52,20.9465970993042,-0.06240855681926118,-0.30613313025499733
1,53,21.35762906074524,-0.021917754427988607,-0.5027960327060172
1,54,21.745600700378418,-0.008979208287710774,-0.33411496321355794
1,55,22.151915788650513,-0.0610327442764214,-0.31754857225838745
1,56,22.546022176742554,-0.15949912378646902,-0.3118056285016047
1,57,22.96030330657959,-0.009107635421942688,-0.35404073690249205
1,58,23.35345721244812,-0.03532914198394602,-0.3278411065839781
1,59,23.759990215301514,-0.006027500474496439,-0.34849634501534593
1,60,24.15235662460327,0.0007171416454043915,-0.43039224102093065
1,61,24.552772045135498,-0.03590401408040193,-0.3383628585610613
1,62,24.963891983032227,0.009136845536744955,-0.331468758161807
1,63,25.348638772964478,-0.07812493336011228,-0.3292591603848307
1,64,25.75577473640442,-0.11791050703933079,-0.3291189915703453
1,65,26.15768027305603,-0.04755918218926676,-0.32343863554044494
1,66,26.553601026535034,-0.04205757001997317,-0.32616130072657096
1,67,26.949902534484863,-0.07600002576738261,-0.3134006940947063
1,68,27.349636793136597,-0.1033876759971913,-0.32754326304464165
1,69,27.754932165145874,-0.0509002049239325,-0.3539040980315046
1,70,28.155306339263916,-0.033199703715877396,-0.32647746469492667
1,71,28.559109687805176,-0.04339445292964777,-0.3440085444344982
1,72,28.9510555267334,-0.1044366525862275,-0.33970248146232
1,73,29.34843349456787,-0.06856257612932909,-0.3342443623154062
1,74,29.755118131637573,0.014287567660176336,-0.330264888120661
1,75,30.157856225967407,-0.010040731837744106,-0.351473810886861
1,76,30.5451557636261,-0.0866026862116326,-0.32395553827842627
1,77,30.986350774765015,0.1106688890843254,-0.4832268785195733
