Point,Frame,Time,Gaze_angle_x,Gaze_angle_y
1,1,0.0,0.2527632442301263,-0.20153869397751872
1,2,1.0285773277282715,0.3363402772865682,-0.38221669740468844
1,3,1.451195478439331,0.34986040759475184,-0.12857418585350172
1,4,1.8568267822265625,0.3059118975488262,-0.1008901136360208
1,5,2.2508938312530518,0.3552490644094132,-0.39567148922647416
1,6,2.64911150932312,0.3176246319698747,-0.10040791625726647
1,7,3.0495553016662598,0.296287699664413,-0.13216764026305605
1,8,3.467458486557007,0.28081854308462195,-0.18182314967453142
1,9,3.853334665298462,0.30226358501064127,-0.14162315202809436
1,10,4.25425910949707,0.2822210672049665,-0.1357239432425081
1,11,4.6622700691223145,0.347189349377339,-0.1684741763546644
1,12,5.041260719299316,0.3993699370103715,-0.17641369809387508
1,13,5.4544713497161865,0.3050192247277713,-0.18947519591528075
1,14,5.8452253341674805,0.30727693805366113,-0.1838243505309708
1,15,6.24483323097229,0.2979069408233489,-0.18620662889393336
1,16,6.64344596862793,0.41783482720681264,-0.4749887629407409
1,17,7.04910135269165,0.292926736384739,-0.1711975525537408
1,18,7.451097726821899,0.28672020888373756,-0.11907622757666499
1,19,7.853526592254639,0.3176011505893816,-0.20344588282082635
1,20,8.246300458908081,0.34393500309452507,-0.1853174916851016
1,21,8.64636492729187,0.3443484652479234,-0.2282360278614238
1,22,9.0480375289917,0.4075290730195513,-0.48341154557455746
1,23,9.452563047409058,0.3230093563837644,-0.17230497393274252
1,24,9.842844009399414,0.3161332150525762,-0.19858270873478795
1,25,10.247108936309814,0.33290799620831574,-0.17844003223822186
1,26,10.654930353164673,0.3306371416745394,-0.19402208168177604
1,27,11.049505949020386,0.33289503184769675,-0.18967239334095057
1,28,11.423266649246216,0.336356253921599,-0.1673657839589398
1,29,11.810327291488647,0.30696754426100004,-0.15000344430096088
1,30,12.227126836776733,0.31420440074213435,-0.19738581539637912
1,31,12.624624729156494,0.3427729208365634,-0.2715727068243004
1,32,13.01778769493103,0.34095756399891636,-0.1484028258217858
1,33,13.422799110412598,0.3168217392555999,-0.15289337105600703
1,34,13.826666831970215,0.23265521752417154,-0.19033202905621452
1,35,14.225808382034302,0.3339583872941702,-0.21363822237396807
1,36,14.627253293991089,0.35826418018527484,-0.2347054953801024
1,37,15.028040647506714,0.31826828422396114,-0.18880682011290592
1,38,15.41877031326294,0.3175588785810576,-0.19072560988664897
1,39,15.81080412864685,0.32389514086631943,-0.2020086356198236
1,40,16.21808123588562,0.16329750441032626,-0.4823949265651764
1,41,16.626991510391235,0.327948498737751,-0.19422030827895267
1,42,17.01986575126648,0.31294023038115537,-0.18238822297178087
1,43,17.42379403114319,0.3141433614570595,-0.21556595812330706
1,44,17.814018487930298,0.2507117818468656,-0.1850531067069158
1,45,18.223835945129395,0.3267241011593551,-0.20258469409304555
1,46,18.614505529403687,0.3269745949785205,-0.20876568450740665
1,47,19.025216817855835,0.32952432968684076,-0.2195601391480508
1,48,19.427751302719116,0.3267727663092454,-0.22967538284270492
1,49,19.821823120117188,0.35087815930034444,-0.20923134560696083
1,50,20.222660064697266,0.37007815389358806,-0.17551273511921803
1,51,20.620585203170776,0.33952743259043583,-0.20646576287676174
1,52,21.027953624725342,0.33601469253408756,-0.23337394568451356
1,53,21.421001195907593,0.3667829845698269,-0.1862990887220096
1,54,21.818267345428467,0.3352275192324232,-0.17328285142027114
1,55,22.221200704574585,0.30309890087028046,-0.2382918687333184
1,56,22.61956548690796,0.3299312754719397,-0.23704954160111694
1,57,23.014267444610596,0.33766833597891294,-0.2066874822469462
1,58,23.411558389663696,0.31583835691199763,-0.1958869453245137
1,59,23.817806005477905,0.34489666331119395,-0.2087011967871153
1,60,24.211575984954834,0.36973401824349766,-0.3933714481297305
1,61,24.61812949180603,0.3366127922866397,-0.17804731808747984
1,62,25.01436710357666,0.303469884261125,-0.18275868974779544
1,63,25.426582098007202,0.3580678224095304,-0.19245088668302118
1,64,25.824103355407715,0.3300290882912865,-0.23851523742178282
1,65,26.228405952453613,0.3413757655091797,-0.23528990658345994
1,66,26.60954761505127,0.3288969540748542,-0.17979697867815922
1,67,27.025089740753174,0.3422958917443952,-0.16664631306835187
1,68,27.4215669631958,0.33477572386460014,-0.19704987680849165
1,69,27.819190979003906,0.341341452415818,-0.17088430357812306
1,70,28.2123019695282,0.33217090511750785,-0.20241940535798467
1,71,28.626840829849243,0.3637559240678524,-0.17671274733642447
1,72,29.012187719345093,0.3252574667007661,-0.1596303075498542
1,73,29.422279119491577,0.34055803681003827,-0.20541199587883688
1,74,29.808786392211914,0.3109189448146319,-0.18666523340721242
1,75,30.21488118171692,0.32802627520404665,-0.21221941337830322
1,76,30.613852500915527,0.36178232005320593,-0.14469889495843605
1,77,31.017387866973877,0.30797299949300744,-0.15914143347871226
1,78,31.429599285125732,0.34571792124417433,-0.16461406030170148
1,79,31.826477527618408,0.33402747662568505,-0.1830159295828335
1,80,32.21246004104614,0.3878706099338567,-0.37955546656653666
1,81,32.624587059020996,0.4241327079079123,-0.39270763158605504
1,82,33.04766654968262,0.4128755684824348,-0.4452682472494089
